"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004860","MF","GO:0004860","protein kinase inhibitor activity","18/2360","60/16969",0.000970909872364347,0.0436680018903088,0.0398889242428733,"3315/9021/11261/85450/84152/55450/28951/1032/10221/1028/1030/5577/1027/2764/836/51562/51422/25998",18
"GO:0002039","MF","GO:0002039","p53 binding","19/2360","65/16969",0.00100807559452969,0.0436680018903088,0.0398889242428733,"4916/6880/9891/25946/1263/4487/387893/7158/151126/112858/80196/8805/55602/4582/6872/57680/54971/4193/80854",19
"GO:0043467","BP","GO:0043467","regulation of generation of precursor metabolites and energy","31/2350","144/17913",0.00339993541922958,0.0438510806297958,0.0360587779285089,"2203/3479/3643/7262/51763/8660/5500/5209/79660/5465/8473/10762/10891/10105/90673/23636/400916/5903/9688/3667/8604/11319/9818/208/55746/405/5562/79902/100101267/51422/863",31
"GO:0046209","BP","GO:0046209","nitric oxide metabolic process","20/2350","81/17913",0.00340644048579591,0.0438510806297958,0.0360587779285089,"1191/1545/3643/9314/5743/947/9104/2717/5740/54/445/10365/3320/183/1728/23576/493/6542/9475/5025",20
"GO:0046849","BP","GO:0046849","bone remodeling","20/2350","81/17913",0.00340644048579591,0.0438510806297958,0.0360587779285089,"3953/5166/2697/115908/6422/1513/5764/4982/1499/338773/760/5745/9770/51208/4763/4286/79705/1901/5578/54849",20
"GO:0010466","BP","GO:0010466","negative regulation of peptidase activity","44/2350","223/17913",0.00341882139934151,0.0438510806297958,0.0360587779285089,"1293/1410/3082/9314/56925/5743/5054/6423/7057/7076/5329/2537/221476/2719/10653/51232/7980/9709/6695/25816/58189/358/80760/4804/727/4803/8996/79886/1032/5627/80196/1475/5271/3428/6478/5607/7078/1457/3699/89932/64780/9232/7483/4193",44
"GO:0034504","BP","GO:0034504","protein localization to nucleus","44/2350","223/17913",0.00341882139934151,0.0438510806297958,0.0360587779285089,"347/1277/5743/10628/7295/9531/2254/9201/11261/2316/4931/4487/5530/4000/2752/183/4771/6662/3838/200576/55035/9451/4804/23636/400916/5903/255919/5295/51208/811/4763/705/26108/55612/6495/54971/9818/23607/10210/580/4193/84662/54984/83667",44
"GO:0050817","BP","GO:0050817","coagulation","62/2350","337/17913",0.00343481835904914,0.0439157120607318,0.0361119244047611,"928/1277/2152/3315/10398/5327/5054/7057/5329/947/7056/3673/1311/10544/5270/5028/5328/5154/1278/2149/5345/10630/6288/2768/2316/1465/7980/7103/114897/5592/2776/23764/4627/2191/160851/5627/5912/5577/9060/23348/2627/5265/829/8526/10938/10461/5295/4097/11234/51317/3708/7414/2677/5567/64780/23414/5025/3710/5578/7410/221037/7225",62
"GO:0090288","BP","GO:0090288","negative regulation of cellular response to growth factor stimulus","33/2350","156/17913",0.00343891028302852,0.0439157120607318,0.0361119244047611,"54829/25805/94031/6423/7057/2200/6422/10252/10140/56937/7046/57556/183/23213/57045/11117/3303/168667/91851/3309/2817/5770/9353/7048/8573/9719/407975/858/90993/81792/5654/114990/1634",33
"GO:0033267","CC","GO:0033267","axon part","64/2418","354/18678",0.00334157953616915,0.0440957456439576,0.0371746412795701,"3315/4131/4653/3673/1627/4133/5101/4628/10749/4130/8829/6616/5176/6695/1605/3320/203228/6092/6624/2752/6324/23767/85440/2059/57447/2890/323/885/23022/57616/4642/11127/808/2017/85461/267/10409/66008/5727/5799/10092/23136/57698/23064/2288/10006/29767/6687/64780/55638/79882/55607/22848/23114/63915/5025/66000/10947/94056/23405/56288/22902/2332/58155",64
"GO:0007173","BP","GO:0007173","epidermal growth factor receptor signaling pathway","26/2350","115/17913",0.00349009987116052,0.0444721022884122,0.036569444524525,"374/54206/9052/5329/1839/2537/1012/10252/3672/51196/122809/183/6662/9125/9252/3092/23636/9770/5295/8874/6654/6464/2202/55294/53358/5286",26
"GO:0043296","CC","GO:0043296","apical junction complex","29/2418","134/18678",0.00343960197809076,0.0445163871395209,0.0375292604492089,"65267/5010/7046/1499/122786/84952/57826/11346/5912/1364/9414/595/23150/7082/117583/51208/8189/260425/50848/9069/10207/58494/154810/84612/8825/79827/56288/5586/324",29
"GO:0043025","CC","GO:0043025","neuronal cell body","79/2418","454/18678",0.00352834402564993,0.0447240736121367,0.0377043492249029,"9590/347/1410/9775/3643/4131/6515/55273/6507/8516/4311/4133/4628/445/1152/3672/25946/2316/4130/8829/1263/5179/5176/3320/203228/84152/2752/6324/3337/55450/2890/6272/29966/885/4651/114757/3759/4642/11346/114327/5602/1728/5577/6623/10891/775/9897/79739/23001/85461/267/8874/66008/6478/143187/6654/57698/55110/23394/2288/23621/10458/4926/836/1317/55607/54800/5562/22866/5025/94056/3710/56288/4218/22902/116841/2332/2868/58155",79
"GO:0031228","CC","GO:0031228","intrinsic component of Golgi membrane","12/2418","40/18678",0.00364365762427697,0.0447240736121367,0.0377043492249029,"55790/8460/253832/259230/261729/55624/2590/9583/55331/9159/166929/57134",12
"GO:0036064","CC","GO:0036064","ciliary basal body","25/2418","111/18678",0.0036550134452712,0.0447240736121367,0.0377043492249029,"80184/28981/23002/26146/55835/146057/89891/8100/84140/117178/22920/4291/11092/282809/9786/49856/167691/51626/285331/57489/10210/2909/4218/55764/23085",25
"GO:0045428","BP","GO:0045428","regulation of nitric oxide biosynthetic process","17/2350","65/17913",0.00353728416408432,0.0449751424435645,0.0369830948378865,"1191/3643/9314/5743/947/9104/2717/5740/54/445/10365/3320/183/23576/493/9475/5025",17
"GO:0043500","BP","GO:0043500","muscle adaptation","27/2350","121/17913",0.00358355046406633,0.0453623478539836,0.0373014941499786,"54206/3479/3488/9314/4653/5997/221476/29995/5530/4000/183/8996/5465/4089/10891/2627/493/28999/407975/8654/817/2308/9475/5025/2146/3720/5578",27
"GO:0071711","BP","GO:0071711","basement membrane organization","8/2350","21/17913",0.00360660202266079,0.0453623478539836,0.0373014941499786,"90102/23768/10653/1282/10266/1605/23122/55612",8
"GO:0072111","BP","GO:0072111","cell proliferation involved in kidney development","8/2350","21/17913",0.00360660202266079,0.0453623478539836,0.0373014941499786,"4609/130497/650/80310/2719/1958/3570/5727",8
"GO:0099563","BP","GO:0099563","modification of synaptic structure","8/2350","21/17913",0.00360660202266079,0.0453623478539836,0.0373014941499786,"4628/83992/11346/10810/10458/5217/8936/5978",8
"GO:1903055","BP","GO:1903055","positive regulation of extracellular matrix organization","8/2350","21/17913",0.00360660202266079,0.0453623478539836,0.0373014941499786,"90102/10630/1605/6624/183/6662/11117/23122",8
"GO:0070160","CC","GO:0070160","tight junction","27/2418","123/18678",0.00378812133471407,0.045525101040403,0.0383796503648662,"65267/5010/7046/1499/84952/57826/11346/5912/1364/9414/595/23150/7082/117583/51208/8189/260425/50848/9069/10207/58494/154810/84612/8825/79827/56288/324",27
"GO:0022404","BP","GO:0022404","molting cycle process","21/2350","87/17913",0.00365461627862314,0.0456709648866053,0.0375552701774888,"2252/3488/10468/3624/5154/6615/1499/6662/64434/4089/54888/6654/4763/4926/26133/55612/147495/114803/55504/340481/2255",21
"GO:0022405","BP","GO:0022405","hair cycle process","21/2350","87/17913",0.00365461627862314,0.0456709648866053,0.0375552701774888,"2252/3488/10468/3624/5154/6615/1499/6662/64434/4089/54888/6654/4763/4926/26133/55612/147495/114803/55504/340481/2255",21
"GO:0098773","BP","GO:0098773","skin epidermis development","21/2350","87/17913",0.00365461627862314,0.0456709648866053,0.0375552701774888,"2252/3488/10468/3624/5154/6615/1499/6662/64434/4089/54888/6654/4763/4926/26133/55612/147495/114803/55504/340481/2255",21
"GO:0014074","BP","GO:0014074","response to purine-containing compound","31/2350","145/17913",0.00379335750769648,0.047170312290999,0.038788184721811,"374/1277/1843/2354/3488/5743/7056/5028/1036/445/5179/51763/2353/6678/358/196/79041/677/3309/10891/6872/8061/6262/6546/2946/6720/159/5562/5025/5139/4327",31
"GO:0042574","BP","GO:0042574","retinal metabolic process","6/2350","13/17913",0.0038089935661934,0.047170312290999,0.038788184721811,"1545/157506/1645/220/195814/8644",6
"GO:0043116","BP","GO:0043116","negative regulation of vascular permeability","6/2350","13/17913",0.0038089935661934,0.047170312290999,0.038788184721811,"9590/10266/9353/23576/5139/2909",6
"GO:0071415","BP","GO:0071415","cellular response to purine-containing compound","6/2350","13/17913",0.0038089935661934,0.047170312290999,0.038788184721811,"5028/79041/10891/6262/6546/2946",6
"GO:0006611","BP","GO:0006611","protein export from nucleus","34/2350","163/17913",0.00381500812223296,0.047170312290999,0.038788184721811,"9775/7295/9531/51277/11261/1959/6432/3429/6431/10762/23636/5903/9688/811/8189/10212/84248/6815/55110/10569/4686/8563/9818/55746/55781/5310/79902/6934/580/4193/100101267/11260/5784/64328",34
"GO:0097485","BP","GO:0097485","neuron projection guidance","42/2350","212/17913",0.00386074448672322,0.0471916893960196,0.0388057631320034,"9037/8828/10512/23768/4628/1959/8829/1605/10752/6092/8660/57556/6324/23767/323/9260/9252/2674/10678/4147/2817/4089/9353/152330/2115/347733/5295/5727/6654/6464/7869/10048/8609/53358/5797/3913/59277/23114/6259/2131/2909/5578",42
"GO:1901800","BP","GO:1901800","positive regulation of proteasomal protein catabolic process","22/2350","93/17913",0.00387175346643053,0.0471916893960196,0.0388057631320034,"1191/10769/1601/1263/9709/122809/90637/8554/51667/3303/28951/10221/51136/85409/6872/116224/26263/55294/9532/4193/863/2332",22
"GO:0060644","BP","GO:0060644","mammary gland epithelial cell differentiation","7/2350","17/17913",0.00387334119614349,0.0471916893960196,0.0388057631320034,"3398/3202/81606/9113/5727/80139/208",7
"GO:0061323","BP","GO:0061323","cell proliferation involved in heart morphogenesis","7/2350","17/17913",0.00387334119614349,0.0471916893960196,0.0388057631320034,"3280/5292/6910/1499/6662/4089/6495",7
"GO:1904948","BP","GO:1904948","midbrain dopaminergic neuron differentiation","7/2350","17/17913",0.00387334119614349,0.0471916893960196,0.0388057631320034,"4929/6423/6422/7472/1499/4040/6259",7
"GO:1905331","BP","GO:1905331","negative regulation of morphogenesis of an epithelium","7/2350","17/17913",0.00387334119614349,0.0471916893960196,0.0388057631320034,"90102/4070/85407/1499/23213/6909/23122",7
"GO:2000136","BP","GO:2000136","regulation of cell proliferation involved in heart morphogenesis","7/2350","17/17913",0.00387334119614349,0.0471916893960196,0.0388057631320034,"3280/5292/6910/1499/6662/4089/6495",7
"GO:0048008","BP","GO:0048008","platelet-derived growth factor receptor signaling pathway","15/2350","55/17913",0.00388913641216337,0.0472854168778863,0.0388828353137123,"347/2152/5157/10628/25976/5154/5739/8829/8879/5770/84159/4643/3092/4015/5286",15
"GO:0014808","BP","GO:0014808","release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","11/2350","35/17913",0.00394167412623731,0.0477692301093141,0.0392806753126444,"5144/1756/79041/8996/775/808/6262/6546/2946/817/1193",11
"GO:0044262","BP","GO:0044262","cellular carbohydrate metabolic process","49/2350","256/17913",0.00394529967660888,0.0477692301093141,0.0392806753126444,"2683/2203/3036/3037/3479/3487/3488/3643/3953/5166/7262/9104/3486/5028/5507/51763/8660/5500/114897/5209/114899/11091/79660/55790/8864/10678/5465/8473/10891/90673/5903/5745/3667/256356/1407/283871/6513/3340/8604/79158/2308/54928/208/2131/51422/863/2584/3425/83667",49
"GO:0016051","BP","GO:0016051","carbohydrate biosynthetic process","39/2350","194/17913",0.00403688975186327,0.048284282959992,0.0397042036749402,"467/2683/2203/3036/3037/3479/3643/3953/5028/5507/51763/8660/5500/114899/11091/79660/55790/8864/10678/5465/8473/10891/90673/5903/5745/3667/1407/283871/6513/3340/8604/51363/2308/54928/208/2131/10165/1213/83667",39
"GO:1902904","BP","GO:1902904","negative regulation of supramolecular fiber organization","27/2350","122/17913",0.00403960279759732,0.048284282959992,0.0397042036749402,"1191/1410/4131/4653/58526/90102/25802/4070/4133/3925/51763/130271/2059/11117/146057/4089/9353/4281/23122/2288/29767/5217/55607/253725/3949/1901/324",27
"GO:0070301","BP","GO:0070301","cellular response to hydrogen peroxide","23/2350","99/17913",0.00405899655891447,0.048284282959992,0.0397042036749402,"1545/3082/9314/388/7295/10276/80310/10365/358/23135/2395/1728/2113/10105/5151/8877/23064/55364/2308/5562/2146/4193/7225",23
"GO:0035735","BP","GO:0035735","intraciliary transport involved in cilium assembly","12/2350","40/17913",0.00406777264701845,0.048284282959992,0.0397042036749402,"28981/26146/11127/89891/140735/8100/117178/23059/22920/51626/57728/55764",12
"GO:0038084","BP","GO:0038084","vascular endothelial growth factor signaling pathway","12/2350","40/17913",0.00406777264701845,0.048284282959992,0.0397042036749402,"3315/3791/64094/8828/8829/2296/57556/147372/9508/57608/116150/1634",12
"GO:0040019","BP","GO:0040019","positive regulation of embryonic development","12/2350","40/17913",0.00406777264701845,0.048284282959992,0.0397042036749402,"3280/3479/130497/90102/7472/1605/1499/367/7482/9904/23122/6495",12
"GO:0048286","BP","GO:0048286","lung alveolus development","12/2350","40/17913",0.00406777264701845,0.048284282959992,0.0397042036749402,"54206/3488/3202/5154/171023/4124/23152/5241/2627/91461/64759/2255",12
"GO:0071470","BP","GO:0071470","cellular response to osmotic stress","12/2350","40/17913",0.00406777264701845,0.048284282959992,0.0397042036749402,"54206/5743/3954/4638/358/677/5602/80303/6513/836/51562/51719",12
"GO:0035987","BP","GO:0035987","endodermal cell differentiation","13/2350","45/17913",0.00408171957743488,0.048284282959992,0.0397042036749402,"1303/1295/2335/3624/3912/1499/1284/3685/1289/2627/9646/3909/3693",13
"GO:0046580","BP","GO:0046580","negative regulation of Ras protein signal transduction","13/2350","45/17913",0.00408171957743488,0.048284282959992,0.0397042036749402,"2203/4653/27/3925/5922/23636/54922/79109/4763/202243/2909/5921/143872",13
"GO:0019722","BP","GO:0019722","calcium-mediated signaling","38/2350","188/17913",0.00408660682225063,0.048284282959992,0.0397042036749402,"3576/3479/3791/1827/55273/9104/1012/1910/481/185/7412/11261/29995/5144/51196/1756/5530/2274/83988/79041/9451/5533/775/808/493/10645/2633/6262/8877/6546/3708/2946/817/683/1193/5562/5025/4772",38
"GO:0006790","BP","GO:0006790","sulfur compound metabolic process","63/2350","346/17913",0.00408712059325498,0.048284282959992,0.0397042036749402,"2683/633/5166/1462/4257/26227/4060/1036/79071/1491/2730/31/79586/4958/4969/55790/2687/8460/10678/2395/9645/9953/29940/79066/4144/56922/56548/1836/9060/2799/10400/55902/2180/64210/8050/133584/100131187/4524/6319/27430/10157/3340/11019/686/2946/51363/64834/150274/54704/64780/1737/54928/201562/10965/2949/2948/79017/9391/1634/2639/7263/3425/6487",63
"GO:0048736","BP","GO:0048736","appendage development","36/2350","176/17913",0.00416819885472677,0.0490435655568255,0.0403285623486829,"116039/157506/6423/6659/2697/130497/2254/1311/6926/10512/2719/5125/2768/4487/1382/7026/6910/1499/6662/4223/26146/7700/4089/775/91461/5727/6909/23288/84314/54928/340419/7483/5362/57728/55764/2255",36
"GO:0060173","BP","GO:0060173","limb development","36/2350","176/17913",0.00416819885472677,0.0490435655568255,0.0403285623486829,"116039/157506/6423/6659/2697/130497/2254/1311/6926/10512/2719/5125/2768/4487/1382/7026/6910/1499/6662/4223/26146/7700/4089/775/91461/5727/6909/23288/84314/54928/340419/7483/5362/57728/55764/2255",36
"GO:0061035","BP","GO:0061035","regulation of cartilage development","17/2350","66/17913",0.00419380272908299,0.0492455386859725,0.040494645010885,"2487/650/6591/1513/6660/8817/7046/1499/7227/6662/8313/5744/4094/91461/2202/81792/7483",17
"GO:0006937","BP","GO:0006937","regulation of muscle contraction","34/2350","164/17913",0.00422020967837723,0.0493103330779812,0.0405479254901548,"10398/5743/5997/3673/481/255743/2149/7168/2316/5144/51196/1756/5592/79041/3759/10203/775/808/4660/7140/2017/1264/6262/8877/6546/2946/8654/817/1193/80005/5025/1760/9732/143872",34
"GO:0018394","BP","GO:0018394","peptidyl-lysine acetylation","34/2350","164/17913",0.00422020967837723,0.0493103330779812,0.0405479254901548,"2959/6659/6591/6880/8202/151050/11091/54107/9252/8473/23338/4089/11177/23522/114799/10891/4582/6872/1111/57634/79903/284058/51147/28999/195814/8607/86/51562/339287/5562/5977/1810/10902/1487",34
"GO:0016331","BP","GO:0016331","morphogenesis of embryonic epithelium","31/2350","146/17913",0.00422466870099222,0.0493103330779812,0.0405479254901548,"157506/6385/6423/6659/130497/115908/6422/7472/10653/220/57534/1499/6662/23213/653/367/7482/8543/5727/5754/4524/7403/11019/23654/5567/6495/1856/11146/2909/55764/2255",31
"GO:0010975","BP","GO:0010975","regulation of neuron projection development","80/2350","458/17913",0.00425545829790252,0.0495705681168845,0.040761916966357,"285016/2042/3082/3397/9314/4131/5997/6423/51330/27/29116/10769/2335/6422/1627/9037/4916/23499/4133/5063/5764/8829/6616/5176/6695/23613/6092/1382/5530/6324/183/162427/56963/65981/4804/9448/653/4803/10059/3309/9353/26037/9897/23258/9139/134430/347733/2017/2580/66008/5754/23043/5597/23363/57698/23271/23064/23654/23394/1942/2288/5911/10458/50807/221935/7025/56965/1856/55607/81618/6259/2146/4193/577/2909/5793/22902/7225/7533/2332",80
"GO:0071260","BP","GO:0071260","cellular response to mechanical stimulus","19/2350","77/17913",0.00428152874146559,0.0497749038549665,0.0409299424037358,"1277/1647/5743/2697/9531/3673/1605/358/8795/835/183/6662/441027/3759/8738/1111/6513/1265/841",19
"GO:0009991","BP","GO:0009991","response to extracellular stimulus","86/2350","498/17913",0.00429612688680543,0.0498453210962157,0.0409878465563377,"19/467/1277/3485/4131/4929/5166/5292/5743/6423/3673/6591/3992/6422/10135/360/11170/7412/5028/445/5764/3371/4023/5251/8493/5179/2353/6678/2730/143686/220441/590/1649/4982/2752/885/9451/65084/3725/5465/6566/23378/1032/10059/3309/8473/1728/27327/1030/595/10891/10400/8805/4141/79602/6872/7048/1978/2180/84251/7482/3428/8061/6513/8131/4524/55630/8644/26263/6546/23394/4521/22863/10458/6720/55364/2308/79567/8932/5562/3949/5025/4193/2909/84918/83667",86
